Crash_ID,State,Year,Gender,Age_Group,Fatalities
20063183,Qld,2006,Male,40 to 64,1
20061088,NSW,2006,Female,40 to 64,1
20063096,Qld,2006,Male,40 to 64,1
20065143,WA,2006,Male,40 to 64,1
20065020,WA,2006,Female,40 to 64,2
20065020,WA,2006,Male,40 to 64,2
20062003,Vic,2006,Male,40 to 64,1
20061383,NSW,2006,Male,40 to 64,1
20063089,Qld,2006,Male,40 to 64,1
20063150,Qld,2006,Male,40 to 64,1
20061249,NSW,2006,Male,40 to 64,1
20061343,NSW,2006,Male,75 or older,1
20062106,Vic,2006,Female,0 to 16,1
20064011,SA,2006,Female,17 to 25,1
20061105,NSW,2006,Female,17 to 25,1
20062139,Vic,2006,Male,26 to 39,1
20063091,Qld,2006,Male,17 to 25,1
20061400,NSW,2006,Female,40 to 64,1
20065022,WA,2006,Male,65 to 74,2
20065022,WA,2006,Female,65 to 74,2
20061365,NSW,2006,Male,75 or older,1
20063153,Qld,2006,Female,75 or older,1
20065172,WA,2006,Male,75 or older,1
20061172,NSW,2006,Female,65 to 74,1
20063276,Qld,2006,Male,26 to 39,1
20064046,SA,2006,Male,40 to 64,1
20062253,Vic,2006,Male,40 to 64,2
20067023,NT,2006,Female,40 to 64,1
20067022,NT,2006,Female,0 to 16,1
20065043,WA,2006,Male,40 to 64,1
20062218,Vic,2006,Female,17 to 25,1
20063064,Qld,2006,Male,75 or older,2
20061055,NSW,2006,Male,17 to 25,2
20061277,NSW,2006,Male,17 to 25,1
20066039,Tas,2006,Male,0 to 16,1
20066016,Tas,2006,Male,17 to 25,1
20061323,NSW,2006,Male,17 to 25,1
20064100,SA,2006,Male,17 to 25,1
20061109,NSW,2006,Male,17 to 25,1
20064090,SA,2006,Female,17 to 25,3
20065169,WA,2006,Female,17 to 25,1
20062104,Vic,2006,Male,17 to 25,1
20061226,NSW,2006,Male,17 to 25,1
20061224,NSW,2006,Male,17 to 25,1
20066036,Tas,2006,Female,17 to 25,1
20061019,NSW,2006,Male,17 to 25,1
20062130,Vic,2006,Female,17 to 25,1
20061058,NSW,2006,Male,17 to 25,1
20063156,Qld,2006,Female,26 to 39,1
20064090,SA,2006,Male,26 to 39,3
20064090,SA,2006,Male,26 to 39,3
20062121,Vic,2006,Male,26 to 39,2
20062121,Vic,2006,Male,26 to 39,2
20063239,Qld,2006,Male,26 to 39,1
20063017,Qld,2006,Male,26 to 39,1
20061437,NSW,2006,Male,40 to 64,1
20064098,SA,2006,Female,40 to 64,2
20064098,SA,2006,Male,40 to 64,2
20064038,SA,2006,Male,40 to 64,1
20062251,Vic,2006,Female,40 to 64,1
20063167,Qld,2006,Male,0 to 16,1
20061026,NSW,2006,Male,17 to 25,1
20061397,NSW,2006,Male,17 to 25,2
20061397,NSW,2006,Female,17 to 25,2
20062235,Vic,2006,Female,17 to 25,1
20061344,NSW,2006,Male,17 to 25,1
20061066,NSW,2006,Female,26 to 39,2
20061274,NSW,2006,Male,26 to 39,1
20063299,Qld,2006,Male,26 to 39,1
20063178,Qld,2006,Female,40 to 64,1
20063129,Qld,2006,Male,40 to 64,1
20061057,NSW,2006,Male,17 to 25,1
20061155,NSW,2006,Female,17 to 25,2
20062219,Vic,2006,Male,0 to 16,1
20061187,NSW,2006,Male,0 to 16,1
20064066,SA,2006,Male,17 to 25,1
20063073,Qld,2006,Male,17 to 25,1
20065026,WA,2006,Male,17 to 25,2
20061117,NSW,2006,Male,17 to 25,1
20061324,NSW,2006,Male,26 to 39,1
20061021,NSW,2006,Male,26 to 39,1
20064053,SA,2006,Male,26 to 39,1
20062304,Vic,2006,Female,40 to 64,1
20061155,NSW,2006,Male,40 to 64,2
20062243,Vic,2006,Male,40 to 64,1
20066041,Tas,2006,Female,40 to 64,1
20061121,NSW,2006,Male,65 to 74,1
20061006,NSW,2006,Female,65 to 74,2
20061006,NSW,2006,Female,65 to 74,2
20063051,Qld,2006,Female,75 or older,1
20063283,Qld,2006,Male,75 or older,1
20063058,Qld,2006,Male,75 or older,2
20061144,NSW,2006,Male,0 to 16,1
20063227,Qld,2006,Male,65 to 74,1
20062177,Vic,2006,Male,0 to 16,1
20063097,Qld,2006,Female,0 to 16,1
20061010,NSW,2006,Male,17 to 25,1
20064071,SA,2006,Male,17 to 25,1
20061289,NSW,2006,Male,17 to 25,1
20067007,NT,2006,Male,17 to 25,1
20062169,Vic,2006,Male,17 to 25,1
20064040,SA,2006,Male,17 to 25,1
20066026,Tas,2006,Male,17 to 25,1
20061126,NSW,2006,Male,17 to 25,1
20063249,Qld,2006,Female,17 to 25,1
20065081,WA,2006,Male,26 to 39,2
20063260,Qld,2006,Male,26 to 39,1
20063016,Qld,2006,Male,26 to 39,1
20061136,NSW,2006,Female,26 to 39,1
20065134,WA,2006,Male,26 to 39,1
20062113,Vic,2006,Female,26 to 39,1
20063108,Qld,2006,Male,26 to 39,1
20061327,NSW,2006,Male,40 to 64,1
20061089,NSW,2006,Female,40 to 64,1
20065009,WA,2006,Female,40 to 64,1
20061112,NSW,2006,Male,40 to 64,1
20064095,SA,2006,Male,40 to 64,1
20061209,NSW,2006,Male,40 to 64,1
20065081,WA,2006,Male,40 to 64,2
20065178,WA,2006,Male,40 to 64,1
20065087,WA,2006,Male,40 to 64,1
20065160,WA,2006,Male,40 to 64,1
20061284,NSW,2006,Male,40 to 64,1
20063040,Qld,2006,Female,40 to 64,1
20062081,Vic,2006,Male,40 to 64,1
20066009,Tas,2006,Male,65 to 74,1
20064004,SA,2006,Male,65 to 74,1
20063022,Qld,2006,Male,75 or older,1
20062209,Vic,2006,Male,75 or older,1
20062204,Vic,2006,Male,26 to 39,1
20065140,WA,2006,Male,26 to 39,1
20064005,SA,2006,Male,26 to 39,1
20062173,Vic,2006,Male,40 to 64,1
20062271,Vic,2006,Female,26 to 39,1
20065033,WA,2006,Male,26 to 39,1
20061356,NSW,2006,Male,65 to 74,1
20063307,Qld,2006,Female,40 to 64,1
20062231,Vic,2006,Male,75 or older,1
20063115,Qld,2006,Male,0 to 16,1
20061044,NSW,2006,Male,17 to 25,1
20062158,Vic,2006,Female,26 to 39,1
20063030,Qld,2006,Male,40 to 64,1
20063055,Qld,2006,Male,40 to 64,1
20061096,NSW,2006,Female,40 to 64,1
20062227,Vic,2006,Male,65 to 74,1
20061332,NSW,2006,Female,65 to 74,1
20065004,WA,2006,Male,17 to 25,1
20062014,Vic,2006,Female,0 to 16,1
20067037,NT,2006,Female,40 to 64,1
20061060,NSW,2006,Female,40 to 64,1
20067026,NT,2006,Male,40 to 64,1
20062197,Vic,2006,Female,40 to 64,1
20065059,WA,2006,Male,17 to 25,1
20062123,Vic,2006,Male,17 to 25,1
20064069,SA,2006,Male,17 to 25,1
20061009,NSW,2006,Male,65 to 74,1
20063035,Qld,2006,Male,26 to 39,1
20065064,WA,2006,Male,26 to 39,1
20064055,SA,2006,Male,65 to 74,1
20063313,Qld,2006,Male,26 to 39,1
20063119,Qld,2006,Male,40 to 64,1
20061061,NSW,2006,Male,26 to 39,1
20061066,NSW,2006,Male,40 to 64,2
20061164,NSW,2006,Female,40 to 64,1
20065026,WA,2006,Male,0 to 16,2
20063058,Qld,2006,Female,75 or older,2
20061285,NSW,2006,Male,65 to 74,1
20063048,Qld,2006,Female,17 to 25,1
20066020,Tas,2006,Male,17 to 25,1
20061173,NSW,2006,Male,17 to 25,1
20061345,NSW,2006,Male,17 to 25,1
20063177,Qld,2006,Male,17 to 25,1
20066029,Tas,2006,Male,17 to 25,1
20065161,WA,2006,Male,17 to 25,1
20064043,SA,2006,Male,17 to 25,1
20063152,Qld,2006,Male,17 to 25,1
20063208,Qld,2006,Male,17 to 25,1
20061068,NSW,2006,Male,17 to 25,1
20063205,Qld,2006,Female,17 to 25,1
20063047,Qld,2006,Male,17 to 25,1
20062252,Vic,2006,Male,17 to 25,1
20061387,NSW,2006,Male,26 to 39,2
20061387,NSW,2006,Male,26 to 39,2
20064014,SA,2006,Male,26 to 39,1
20061214,NSW,2006,Male,26 to 39,1
20062012,Vic,2006,Male,26 to 39,1
20063095,Qld,2006,Male,26 to 39,1
20061404,NSW,2006,Male,26 to 39,1
20065150,WA,2006,Male,26 to 39,1
20061306,NSW,2006,Male,26 to 39,1
20063168,Qld,2006,Male,26 to 39,1
20065006,WA,2006,Female,40 to 64,1
20063061,Qld,2006,Male,40 to 64,1
20062020,Vic,2006,Male,75 or older,1
20061185,NSW,2006,Female,17 to 25,1
20065118,WA,2006,Female,17 to 25,1
20066003,Tas,2006,Female,17 to 25,4
20066003,Tas,2006,Female,17 to 25,4
20066003,Tas,2006,Female,17 to 25,4
20066003,Tas,2006,Female,17 to 25,4
20065151,WA,2006,Female,17 to 25,1
20064080,SA,2006,Male,17 to 25,1
20063210,Qld,2006,Female,17 to 25,2
20066025,Tas,2006,Male,17 to 25,1
20061032,NSW,2006,Male,17 to 25,1
20061222,NSW,2006,Male,26 to 39,1
20062170,Vic,2006,Male,26 to 39,1
20062163,Vic,2006,Male,26 to 39,1
20064025,SA,2006,Male,26 to 39,1
20061280,NSW,2006,Male,26 to 39,1
20065145,WA,2006,Male,26 to 39,2
20065145,WA,2006,Male,26 to 39,2
20061352,NSW,2006,Male,26 to 39,1
20061363,NSW,2006,Male,40 to 64,1
20065099,WA,2006,Male,75 or older,1
20062065,Vic,2006,Male,75 or older,1
20064027,SA,2006,Female,0 to 16,1
20063225,Qld,2006,Male,0 to 16,1
20061159,NSW,2006,Male,17 to 25,1
20063142,Qld,2006,Male,17 to 25,1
20061178,NSW,2006,Female,17 to 25,1
20064042,SA,2006,Male,17 to 25,1
20063232,Qld,2006,Male,17 to 25,1
20063295,Qld,2006,Female,17 to 25,1
20062135,Vic,2006,Male,26 to 39,1
20063198,Qld,2006,Male,26 to 39,1
20061046,NSW,2006,Male,26 to 39,1
20061103,NSW,2006,Male,26 to 39,1
20061122,NSW,2006,Male,40 to 64,1
20065106,WA,2006,Male,40 to 64,1
20063133,Qld,2006,Male,40 to 64,2
20063133,Qld,2006,Female,40 to 64,2
20061216,NSW,2006,Male,40 to 64,1
20063312,Qld,2006,Male,40 to 64,1
20061204,NSW,2006,Male,40 to 64,2
20061204,NSW,2006,Male,40 to 64,2
20065091,WA,2006,Male,17 to 25,1
20063192,Qld,2006,Male,26 to 39,1
20061223,NSW,2006,Female,26 to 39,1
20061059,NSW,2006,Male,75 or older,1
20061225,NSW,2006,Male,75 or older,1
20063031,Qld,2006,Male,75 or older,1
20063223,Qld,2006,Male,75 or older,1
20063008,Qld,2006,Male,26 to 39,1
20061317,NSW,2006,Female,17 to 25,1
20063026,Qld,2006,Male,17 to 25,1
20061029,NSW,2006,Male,17 to 25,1
20062206,Vic,2006,Male,17 to 25,1
20062250,Vic,2006,Male,17 to 25,2
20062250,Vic,2006,Male,17 to 25,2
20061042,NSW,2006,Male,17 to 25,1
20062043,Vic,2006,Male,26 to 39,1
20062263,Vic,2006,Male,26 to 39,1
20063100,Qld,2006,Female,26 to 39,1
20062222,Vic,2006,Male,26 to 39,1
20062212,Vic,2006,Male,26 to 39,2
20063288,Qld,2006,Female,40 to 64,1
20065055,WA,2006,Male,26 to 39,1
20063006,Qld,2006,Male,26 to 39,1
20061104,NSW,2006,Male,26 to 39,1
20061210,NSW,2006,Male,40 to 64,1
20064002,SA,2006,Male,40 to 64,1
20065175,WA,2006,Male,40 to 64,1
20064067,SA,2006,Male,40 to 64,1
20067028,NT,2006,Male,40 to 64,1
20062164,Vic,2006,Male,40 to 64,1
20064024,SA,2006,Male,40 to 64,1
20064103,SA,2006,Male,40 to 64,1
20065036,WA,2006,Male,65 to 74,1
20066032,Tas,2006,Male,65 to 74,1
20062212,Vic,2006,Male,26 to 39,2
20062275,Vic,2006,Male,26 to 39,1
20062072,Vic,2006,Male,75 or older,1
20063009,Qld,2006,Male,17 to 25,1
20062234,Vic,2006,Female,40 to 64,2
20062234,Vic,2006,Female,40 to 64,2
20067003,NT,2006,Male,40 to 64,1
20063271,Qld,2006,Male,26 to 39,1
20064018,SA,2006,Male,65 to 74,1
20062015,Vic,2006,Female,75 or older,1
20065017,WA,2006,Male,75 or older,1
20061074,NSW,2006,Female,75 or older,1
20062287,Vic,2006,Female,75 or older,1
20062004,Vic,2006,Male,0 to 16,1
20064006,SA,2006,Male,40 to 64,1
20061353,NSW,2006,Male,40 to 64,1
20065130,WA,2006,Female,26 to 39,1
20061281,NSW,2006,Male,65 to 74,1
20061415,NSW,2006,Male,75 or older,1
20061330,NSW,2006,Male,65 to 74,1
20062093,Vic,2006,Male,17 to 25,1
20062295,Vic,2006,Female,26 to 39,1
20061311,NSW,2006,Female,75 or older,1
20063210,Qld,2006,Male,0 to 16,2
20062192,Vic,2006,Male,40 to 64,1
20062278,Vic,2006,Male,40 to 64,1
20066011,Tas,2006,Female,75 or older,1
20061141,NSW,2006,Female,0 to 16,1
20064016,SA,2006,Male,0 to 16,1
20061369,NSW,2006,Male,17 to 25,1
20061300,NSW,2006,Male,17 to 25,2
20061300,NSW,2006,Male,17 to 25,2
20062301,Vic,2006,Male,17 to 25,1
20067025,NT,2006,Male,17 to 25,1
20061151,NSW,2006,Male,17 to 25,1
20061374,NSW,2006,Male,17 to 25,1
20061221,NSW,2006,Female,17 to 25,1
20065135,WA,2006,Male,17 to 25,1
20065181,WA,2006,Male,17 to 25,1
20061349,NSW,2006,Female,75 or older,1
20061208,NSW,2006,Male,26 to 39,1
20063046,Qld,2006,Male,26 to 39,2
20063046,Qld,2006,Male,26 to 39,2
20063085,Qld,2006,Male,26 to 39,1
20061084,NSW,2006,Male,40 to 64,2
20061084,NSW,2006,Female,40 to 64,2
20062080,Vic,2006,Male,40 to 64,1
20063247,Qld,2006,Male,40 to 64,1
20062245,Vic,2006,Male,40 to 64,1
20065117,WA,2006,Male,17 to 25,3
20065117,WA,2006,Male,17 to 25,3
20061403,NSW,2006,Male,17 to 25,2
20061403,NSW,2006,Female,17 to 25,2
20065037,WA,2006,Female,17 to 25,1
20061238,NSW,2006,Male,17 to 25,1
20065085,WA,2006,Male,17 to 25,1
20063212,Qld,2006,Male,26 to 39,1
20063029,Qld,2006,Male,26 to 39,1
20063056,Qld,2006,Female,26 to 39,1
20062037,Vic,2006,Male,40 to 64,1
20065051,WA,2006,Male,17 to 25,1
20063221,Qld,2006,Male,17 to 25,1
20065025,WA,2006,Male,26 to 39,1
20061394,NSW,2006,Female,26 to 39,1
20063131,Qld,2006,Male,40 to 64,1
20064037,SA,2006,Female,40 to 64,1
20062051,Vic,2006,Female,17 to 25,1
20062008,Vic,2006,Male,40 to 64,1
20061082,NSW,2006,Male,65 to 74,1
20062162,Vic,2006,Female,40 to 64,1
20062205,Vic,2006,Male,17 to 25,1
20062107,Vic,2006,Male,75 or older,1
20061240,NSW,2006,Male,0 to 16,2
20061240,NSW,2006,Male,0 to 16,2
20061028,NSW,2006,Female,75 or older,4
20061028,NSW,2006,Male,75 or older,4
20061269,NSW,2006,Male,0 to 16,1
20061380,NSW,2006,Male,17 to 25,1
20061257,NSW,2006,Male,17 to 25,1
20064074,SA,2006,Male,17 to 25,1
20067029,NT,2006,Male,17 to 25,1
20063197,Qld,2006,Female,17 to 25,5
20063197,Qld,2006,Male,17 to 25,5
20063197,Qld,2006,Male,17 to 25,5
20063197,Qld,2006,Male,17 to 25,5
20064001,SA,2006,Male,26 to 39,1
20062108,Vic,2006,Female,26 to 39,1
20061318,NSW,2006,Male,26 to 39,2
20061040,NSW,2006,Male,26 to 39,1
20062068,Vic,2006,Male,26 to 39,2
20063197,Qld,2006,Male,26 to 39,5
20061233,NSW,2006,Male,26 to 39,1
20061028,NSW,2006,Male,26 to 39,4
20063259,Qld,2006,Male,40 to 64,1
20063286,Qld,2006,Male,40 to 64,1
20064072,SA,2006,Male,40 to 64,1
20062288,Vic,2006,Female,40 to 64,1
20061318,NSW,2006,Male,40 to 64,2
20063060,Qld,2006,Male,40 to 64,1
20062191,Vic,2006,Male,40 to 64,2
20061378,NSW,2006,Male,40 to 64,1
20064033,SA,2006,Male,40 to 64,1
20061297,NSW,2006,Female,40 to 64,1
20061129,NSW,2006,Female,40 to 64,1
20063149,Qld,2006,Male,40 to 64,1
20063102,Qld,2006,Female,65 to 74,1
20062145,Vic,2006,Male,65 to 74,1
20064064,SA,2006,Female,65 to 74,1
20062191,Vic,2006,Female,65 to 74,2
20061198,NSW,2006,Male,65 to 74,1
20061250,NSW,2006,Male,17 to 25,1
20061153,NSW,2006,Female,0 to 16,1
20061244,NSW,2006,Female,17 to 25,1
20061028,NSW,2006,Male,17 to 25,4
20062029,Vic,2006,Female,40 to 64,1
20061197,NSW,2006,Male,65 to 74,1
20061320,NSW,2006,Male,26 to 39,1
20062068,Vic,2006,Male,40 to 64,2
20062079,Vic,2006,Male,65 to 74,1
20061268,NSW,2006,Male,65 to 74,1
20061139,NSW,2006,Male,40 to 64,1
20063157,Qld,2006,Male,17 to 25,1
20062184,Vic,2006,Male,40 to 64,1
20063012,Qld,2006,Male,75 or older,1
20063069,Qld,2006,Male,0 to 16,1
20061039,NSW,2006,Female,65 to 74,1
20061118,NSW,2006,Female,75 or older,1
20064022,SA,2006,Male,75 or older,1
20065177,WA,2006,Male,40 to 64,1
20062022,Vic,2006,Male,65 to 74,1
20063186,Qld,2006,Female,40 to 64,1
20067027,NT,2006,Male,26 to 39,1
20061062,NSW,2006,Male,26 to 39,1
20061100,NSW,2006,Male,65 to 74,1
20063226,Qld,2006,Male,26 to 39,1
20067034,NT,2006,Male,26 to 39,1
20063173,Qld,2006,Female,75 or older,1
20061051,NSW,2006,Female,17 to 25,1
20062042,Vic,2006,Male,26 to 39,1
20061246,NSW,2006,Male,40 to 64,1
20065035,WA,2006,Female,75 or older,1
20061192,NSW,2006,Male,75 or older,1
20063244,Qld,2006,Female,75 or older,1
20064084,SA,2006,Male,26 to 39,1
20061130,NSW,2006,Male,0 to 16,2
20062105,Vic,2006,Male,26 to 39,1
20062053,Vic,2006,Male,40 to 64,1
20061130,NSW,2006,Male,40 to 64,2
20064102,SA,2006,Male,65 to 74,1
20061395,NSW,2006,Male,17 to 25,1
20065117,WA,2006,Male,40 to 64,3
20061008,NSW,2006,Male,0 to 16,1
20063080,Qld,2006,Male,17 to 25,1
20061206,NSW,2006,Male,17 to 25,1
20061119,NSW,2006,Male,17 to 25,1
20064034,SA,2006,Male,17 to 25,1
20064051,SA,2006,Male,17 to 25,1
20063121,Qld,2006,Male,17 to 25,1
20063161,Qld,2006,Male,17 to 25,2
20063161,Qld,2006,Male,17 to 25,2
20061080,NSW,2006,Male,17 to 25,1
20061064,NSW,2006,Male,17 to 25,1
20063256,Qld,2006,Male,17 to 25,1
20066014,Tas,2006,Male,26 to 39,1
20062019,Vic,2006,Male,75 or older,1
20062210,Vic,2006,Male,26 to 39,1
20061091,NSW,2006,Male,26 to 39,2
20065011,WA,2006,Male,26 to 39,1
20061083,NSW,2006,Male,26 to 39,1
20064097,SA,2006,Male,26 to 39,1
20061163,NSW,2006,Male,26 to 39,1
20062086,Vic,2006,Male,26 to 39,1
20064047,SA,2006,Male,26 to 39,1
20061133,NSW,2006,Male,0 to 16,2
20064010,SA,2006,Male,40 to 64,1
20062298,Vic,2006,Male,40 to 64,1
20061411,NSW,2006,Male,17 to 25,1
20061436,NSW,2006,Male,17 to 25,1
20065116,WA,2006,Male,17 to 25,1
20062233,Vic,2006,Male,17 to 25,1
20063088,Qld,2006,Male,17 to 25,1
20063241,Qld,2006,Male,17 to 25,1
20066031,Tas,2006,Male,17 to 25,1
20063138,Qld,2006,Male,17 to 25,1
20061342,NSW,2006,Male,17 to 25,1
20061220,NSW,2006,Male,17 to 25,1
20061304,NSW,2006,Male,17 to 25,1
20061290,NSW,2006,Male,26 to 39,1
20061079,NSW,2006,Male,26 to 39,1
20063094,Qld,2006,Female,26 to 39,1
20063111,Qld,2006,Female,26 to 39,1
20061190,NSW,2006,Male,26 to 39,1
20065121,WA,2006,Male,26 to 39,1
20062040,Vic,2006,Male,26 to 39,1
20061056,NSW,2006,Male,26 to 39,2
20061056,NSW,2006,Male,26 to 39,2
20062273,Vic,2006,Male,40 to 64,1
20062119,Vic,2006,Male,40 to 64,1
20062187,Vic,2006,Female,26 to 39,1
20062111,Vic,2006,Female,40 to 64,1
20061150,NSW,2006,Male,75 or older,1
20062100,Vic,2006,Male,75 or older,1
20061271,NSW,2006,Male,17 to 25,1
20061359,NSW,2006,Male,17 to 25,1
20062236,Vic,2006,Male,26 to 39,2
20063287,Qld,2006,Male,26 to 39,1
20063136,Qld,2006,Male,40 to 64,1
20064019,SA,2006,Female,40 to 64,1
20062236,Vic,2006,Female,40 to 64,2
20061095,NSW,2006,Male,40 to 64,1
20061070,NSW,2006,Female,65 to 74,1
20061376,NSW,2006,Male,26 to 39,1
20062283,Vic,2006,Male,26 to 39,1
20064058,SA,2006,Female,75 or older,1
20066015,Tas,2006,Male,26 to 39,1
20061266,NSW,2006,Male,75 or older,1
20061303,NSW,2006,Male,75 or older,1
20061443,NSW,2006,Male,0 to 16,1
20062050,Vic,2006,Male,0 to 16,1
20061446,NSW,2006,Male,17 to 25,1
20064086,SA,2006,Male,17 to 25,1
20062274,Vic,2006,Male,17 to 25,1
20061295,NSW,2006,Male,17 to 25,1
20063025,Qld,2006,Female,17 to 25,1
20064092,SA,2006,Male,17 to 25,1
20061196,NSW,2006,Female,17 to 25,1
20064007,SA,2006,Male,17 to 25,1
20063181,Qld,2006,Female,26 to 39,1
20063194,Qld,2006,Female,26 to 39,1
20061167,NSW,2006,Female,26 to 39,1
20065125,WA,2006,Female,26 to 39,2
20061364,NSW,2006,Female,40 to 64,1
20061398,NSW,2006,Male,40 to 64,1
20063140,Qld,2006,Male,40 to 64,1
20065041,WA,2006,Female,40 to 64,1
20063229,Qld,2006,Male,40 to 64,1
20061299,NSW,2006,Male,40 to 64,1
20064023,SA,2006,Male,40 to 64,1
20065102,WA,2006,Male,40 to 64,1
20061113,NSW,2006,Male,40 to 64,1
20063145,Qld,2006,Female,40 to 64,1
20062083,Vic,2006,Female,40 to 64,1
20063077,Qld,2006,Female,40 to 64,1
20065125,WA,2006,Male,40 to 64,2
20062154,Vic,2006,Male,40 to 64,1
20063252,Qld,2006,Male,40 to 64,1
20061140,NSW,2006,Male,65 to 74,1
20061232,NSW,2006,Male,75 or older,1
20061326,NSW,2006,Female,0 to 16,1
20061102,NSW,2006,Male,26 to 39,1
20061054,NSW,2006,Female,26 to 39,1
20061329,NSW,2006,Male,26 to 39,1
20062010,Vic,2006,Male,40 to 64,1
20061423,NSW,2006,Male,75 or older,1
20061261,NSW,2006,Male,75 or older,1
20062306,Vic,2006,Female,75 or older,1
20065179,WA,2006,Female,0 to 16,1
20063086,Qld,2006,Male,0 to 16,1
20061449,NSW,2006,Male,65 to 74,1
20063003,Qld,2006,Female,40 to 64,1
20063203,Qld,2006,Male,65 to 74,1
20065086,WA,2006,Male,65 to 74,1
20061133,NSW,2006,Female,40 to 64,2
20063217,Qld,2006,Female,75 or older,1
20061273,NSW,2006,Male,26 to 39,2
20061273,NSW,2006,Male,40 to 64,2
20061391,NSW,2006,Male,75 or older,1
20065103,WA,2006,Male,0 to 16,1
20064073,SA,2006,Male,40 to 64,1
20061091,NSW,2006,Male,17 to 25,2
20062220,Vic,2006,Male,75 or older,1
20061004,NSW,2006,Male,0 to 16,2
20061004,NSW,2006,Male,0 to 16,2
20061408,NSW,2006,Male,40 to 64,1
20062247,Vic,2006,Male,40 to 64,1
20062124,Vic,2006,Male,40 to 64,1
20063209,Qld,2006,Male,17 to 25,1
20061097,NSW,2006,Female,65 to 74,1
20062062,Vic,2006,Male,0 to 16,1
20061350,NSW,2006,Male,0 to 16,1
20063114,Qld,2006,Male,17 to 25,1
20063172,Qld,2006,Male,17 to 25,1
20062196,Vic,2006,Male,17 to 25,1
20062066,Vic,2006,Female,17 to 25,1
20061202,NSW,2006,Male,17 to 25,1
20061166,NSW,2006,Male,17 to 25,1
20063250,Qld,2006,Male,17 to 25,1
20061354,NSW,2006,Male,17 to 25,1
20063290,Qld,2006,Male,26 to 39,1
20063126,Qld,2006,Male,26 to 39,1
20062159,Vic,2006,Male,26 to 39,1
20062078,Vic,2006,Male,26 to 39,1
20062039,Vic,2006,Male,26 to 39,1
20063238,Qld,2006,Male,26 to 39,1
20063146,Qld,2006,Male,26 to 39,1
20061016,NSW,2006,Male,40 to 64,1
20062076,Vic,2006,Female,0 to 16,6
20062076,Vic,2006,Female,0 to 16,6
20062076,Vic,2006,Female,0 to 16,6
20062076,Vic,2006,Male,0 to 16,6
20062076,Vic,2006,Female,0 to 16,6
20062076,Vic,2006,Male,0 to 16,6
20061188,NSW,2006,Male,17 to 25,1
20061125,NSW,2006,Male,17 to 25,1
20062285,Vic,2006,Male,26 to 39,1
20065068,WA,2006,Male,26 to 39,1
20062223,Vic,2006,Male,26 to 39,1
20061023,NSW,2006,Male,26 to 39,1
20065013,WA,2006,Male,26 to 39,1
20062201,Vic,2006,Female,26 to 39,1
20063155,Qld,2006,Male,40 to 64,1
20064078,SA,2006,Female,40 to 64,1
20066034,Tas,2006,Female,40 to 64,1
20062134,Vic,2006,Female,75 or older,1
20062180,Vic,2006,Female,75 or older,1
20065119,WA,2006,Male,17 to 25,1
20066017,Tas,2006,Female,0 to 16,5
20066017,Tas,2006,Female,0 to 16,5
20066017,Tas,2006,Female,0 to 16,5
20064012,SA,2006,Female,0 to 16,2
20062041,Vic,2006,Male,17 to 25,1
20061005,NSW,2006,Female,17 to 25,1
20065126,WA,2006,Male,17 to 25,1
20066017,Tas,2006,Female,26 to 39,5
20061230,NSW,2006,Male,26 to 39,1
20062248,Vic,2006,Male,26 to 39,1
20062149,Vic,2006,Male,40 to 64,1
20061234,NSW,2006,Male,40 to 64,1
20064061,SA,2006,Male,65 to 74,1
20063275,Qld,2006,Male,26 to 39,1
20066017,Tas,2006,Female,17 to 25,5
20064012,SA,2006,Male,17 to 25,2
20061076,NSW,2006,Male,75 or older,1
20064094,SA,2006,Male,75 or older,1
20061035,NSW,2006,Female,65 to 74,1
20065158,WA,2006,Female,17 to 25,1
20065078,WA,2006,Female,0 to 16,2
20061371,NSW,2006,Male,17 to 25,1
20064079,SA,2006,Female,17 to 25,1
20062232,Vic,2006,Male,17 to 25,1
20063075,Qld,2006,Male,17 to 25,1
20065157,WA,2006,Male,17 to 25,1
20062114,Vic,2006,Male,17 to 25,1
20065078,WA,2006,Male,17 to 25,2
20063280,Qld,2006,Male,17 to 25,1
20062137,Vic,2006,Male,17 to 25,1
20061036,NSW,2006,Female,26 to 39,1
20061348,NSW,2006,Male,26 to 39,1
20061194,NSW,2006,Male,26 to 39,1
20061037,NSW,2006,Male,26 to 39,1
20064017,SA,2006,Female,40 to 64,1
20062240,Vic,2006,Male,26 to 39,1
20063158,Qld,2006,Male,26 to 39,2
20062095,Vic,2006,Female,40 to 64,1
20062297,Vic,2006,Female,40 to 64,1
20062160,Vic,2006,Male,40 to 64,1
20061043,NSW,2006,Male,40 to 64,1
