State,Month,Year,Dayweek,Fatalities,Speed
Qld,Dec,2001,Monday,1,60
Qld,Dec,2001,Friday,1,100
SA,Dec,2001,Thursday,1,60
Qld,Dec,2001,Wednesday,1,60
SA,Dec,2001,Monday,1,100
Vic,Dec,2001,Tuesday,1,100
NSW,Dec,2001,Wednesday,1,100
ACT,Dec,2001,Tuesday,1,-9
Qld,Dec,2001,Monday,1,60
NSW,Dec,2001,Tuesday,1,80
NSW,Dec,2001,Wednesday,1,60
NSW,Dec,2001,Wednesday,1,60
Vic,Dec,2001,Friday,1,-9
Qld,Dec,2001,Thursday,1,100
NSW,Dec,2001,Tuesday,1,100
SA,Dec,2001,Thursday,1,110
WA,Dec,2001,Monday,1,110
NT,Dec,2001,Tuesday,1,-9
Vic,Dec,2001,Tuesday,1,100
Qld,Dec,2001,Saturday,1,100
NT,Dec,2001,Friday,1,60
Qld,Dec,2001,Saturday,1,60
Vic,Dec,2001,Saturday,1,-9
Vic,Dec,2001,Thursday,1,-9
NSW,Dec,2001,Wednesday,1,70
NT,Dec,2001,Thursday,1,100
NSW,Dec,2001,Friday,1,60
Qld,Dec,2001,Saturday,1,60
WA,Dec,2001,Saturday,1,70
Vic,Dec,2001,Thursday,1,-9
SA,Dec,2001,Friday,1,60
NSW,Dec,2001,Wednesday,1,70
Vic,Dec,2001,Thursday,1,80
SA,Dec,2001,Thursday,1,60
WA,Dec,2001,Monday,1,60
Vic,Dec,2001,Wednesday,1,100
NSW,Dec,2001,Wednesday,1,60
Vic,Nov,2001,Saturday,1,60
NSW,Nov,2001,Thursday,1,50
NSW,Nov,2001,Tuesday,1,50
NSW,Nov,2001,Sunday,1,100
SA,Nov,2001,Saturday,2,100
SA,Nov,2001,Friday,1,60
Qld,Nov,2001,Saturday,1,100
NSW,Nov,2001,Friday,1,100
Vic,Nov,2001,Friday,1,80
Vic,Nov,2001,Sunday,2,100
SA,Nov,2001,Friday,1,100
Vic,Nov,2001,Saturday,2,100
NSW,Nov,2001,Sunday,1,60
Qld,Nov,2001,Sunday,2,100
SA,Nov,2001,Monday,1,110
WA,Nov,2001,Friday,1,110
Vic,Nov,2001,Saturday,1,60
Vic,Nov,2001,Sunday,2,100
NT,Nov,2001,Sunday,1,60
WA,Nov,2001,Saturday,1,60
NSW,Nov,2001,Saturday,1,80
NSW,Nov,2001,Saturday,1,60
Vic,Nov,2001,Saturday,1,-9
NSW,Nov,2001,Sunday,1,80
Qld,Nov,2001,Friday,1,60
Qld,Nov,2001,Thursday,1,80
NSW,Nov,2001,Friday,1,60
Qld,Nov,2001,Thursday,1,60
Vic,Nov,2001,Wednesday,1,80
NSW,Nov,2001,Tuesday,1,70
NSW,Nov,2001,Tuesday,1,100
SA,Nov,2001,Tuesday,1,100
Tas,Nov,2001,Thursday,1,60
Vic,Nov,2001,Tuesday,1,100
Tas,Nov,2001,Tuesday,1,80
NSW,Nov,2001,Wednesday,1,80
WA,Nov,2001,Thursday,1,110
Qld,Nov,2001,Wednesday,1,70
NSW,Nov,2001,Thursday,1,100
Qld,Nov,2001,Thursday,1,60
Vic,Nov,2001,Thursday,1,60
WA,Nov,2001,Monday,1,110
WA,Nov,2001,Monday,1,60
Qld,Nov,2001,Wednesday,1,100
Qld,Nov,2001,Thursday,1,80
WA,Nov,2001,Friday,3,60
NSW,Nov,2001,Tuesday,1,100
NSW,Nov,2001,Monday,1,100
Qld,Nov,2001,Friday,1,60
NSW,Nov,2001,Saturday,1,110
NT,Nov,2001,Sunday,1,80
Qld,Nov,2001,Saturday,1,100
Qld,Nov,2001,Sunday,4,100
Qld,Nov,2001,Sunday,1,100
SA,Nov,2001,Saturday,2,110
SA,Nov,2001,Saturday,1,100
Tas,Nov,2001,Saturday,1,100
Vic,Nov,2001,Saturday,1,100
Vic,Nov,2001,Sunday,2,100
Vic,Nov,2001,Saturday,1,80
Vic,Nov,2001,Saturday,1,110
NSW,Nov,2001,Sunday,2,100
NSW,Nov,2001,Saturday,1,80
SA,Nov,2001,Sunday,1,60
NSW,Nov,2001,Saturday,1,100
Vic,Nov,2001,Sunday,1,100
NSW,Nov,2001,Wednesday,3,100
Vic,Nov,2001,Thursday,1,70
ACT,Nov,2001,Friday,1,-9
Vic,Nov,2001,Friday,1,50
Vic,Nov,2001,Tuesday,1,60
NSW,Nov,2001,Tuesday,1,100
NSW,Nov,2001,Wednesday,1,80
SA,Nov,2001,Monday,2,110
NSW,Nov,2001,Thursday,1,60
NSW,Nov,2001,Monday,1,100
Vic,Nov,2001,Monday,1,100
Vic,Nov,2001,Thursday,1,100
NSW,Nov,2001,Tuesday,1,100
Vic,Nov,2001,Wednesday,1,60
NSW,Nov,2001,Wednesday,1,70
NSW,Nov,2001,Monday,1,100
Qld,Nov,2001,Thursday,1,80
NSW,Nov,2001,Tuesday,1,110
Qld,Nov,2001,Monday,1,80
Vic,Nov,2001,Thursday,1,100
Vic,Nov,2001,Friday,1,70
Qld,Nov,2001,Tuesday,1,100
Vic,Nov,2001,Wednesday,1,70
NSW,Nov,2001,Thursday,1,70
WA,Nov,2001,Wednesday,1,60
NSW,Nov,2001,Friday,1,100
Vic,Nov,2001,Monday,1,60
Qld,Nov,2001,Friday,1,80
WA,Nov,2001,Tuesday,1,110
Vic,Nov,2001,Tuesday,1,100
NSW,Nov,2001,Wednesday,1,90
Qld,Nov,2001,Tuesday,1,100
WA,Nov,2001,Wednesday,1,60
Vic,Nov,2001,Wednesday,1,50
Vic,Nov,2001,Tuesday,1,60
Vic,Nov,2001,Wednesday,1,-9
NSW,Nov,2001,Thursday,1,100
Vic,Nov,2001,Tuesday,2,80
Qld,Nov,2001,Wednesday,1,50
NSW,Nov,2001,Friday,1,60
NSW,Nov,2001,Wednesday,1,60
NSW,Nov,2001,Tuesday,1,60
WA,Nov,2001,Thursday,2,60
Qld,Nov,2001,Friday,1,60
Vic,Nov,2001,Wednesday,1,100
NSW,Nov,2001,Wednesday,1,100
WA,Nov,2001,Friday,1,110
Qld,Nov,2001,Monday,1,60
Vic,Nov,2001,Wednesday,1,100
NSW,Nov,2001,Sunday,1,50
Vic,Nov,2001,Saturday,1,70
NT,Nov,2001,Saturday,1,70
Qld,Nov,2001,Saturday,1,40
NSW,Nov,2001,Monday,1,100
NSW,Nov,2001,Thursday,1,70
Vic,Nov,2001,Tuesday,1,100
NSW,Nov,2001,Tuesday,1,60
SA,Nov,2001,Thursday,1,110
Vic,Nov,2001,Wednesday,1,-9
Qld,Nov,2001,Thursday,1,60
Qld,Nov,2001,Tuesday,1,80
NSW,Nov,2001,Thursday,1,60
NSW,Nov,2001,Monday,1,80
Vic,Nov,2001,Monday,1,50
NSW,Nov,2001,Monday,1,50
Tas,Nov,2001,Monday,1,110
NT,Nov,2001,Friday,1,80
SA,Nov,2001,Monday,1,-9
WA,Oct,2001,Sunday,1,100
NSW,Oct,2001,Thursday,1,60
NT,Oct,2001,Wednesday,1,90
Vic,Oct,2001,Thursday,1,-9
Vic,Oct,2001,Tuesday,1,100
Vic,Oct,2001,Thursday,1,70
SA,Oct,2001,Tuesday,3,110
Vic,Oct,2001,Sunday,1,80
NSW,Oct,2001,Sunday,1,100
Vic,Oct,2001,Saturday,1,60
WA,Oct,2001,Saturday,1,110
Vic,Oct,2001,Saturday,1,100
NSW,Oct,2001,Friday,1,60
NSW,Oct,2001,Saturday,1,50
WA,Oct,2001,Sunday,1,110
NSW,Oct,2001,Saturday,1,60
Qld,Oct,2001,Sunday,1,60
WA,Oct,2001,Friday,2,80
NSW,Oct,2001,Friday,1,100
NSW,Oct,2001,Sunday,2,100
Qld,Oct,2001,Monday,1,60
NSW,Oct,2001,Friday,1,100
Vic,Oct,2001,Friday,1,-9
Vic,Oct,2001,Monday,1,100
Vic,Oct,2001,Sunday,1,-9
NSW,Oct,2001,Friday,1,60
NSW,Oct,2001,Saturday,1,60
Vic,Oct,2001,Friday,4,100
Vic,Oct,2001,Saturday,1,100
NSW,Oct,2001,Saturday,1,70
Qld,Oct,2001,Sunday,1,100
WA,Oct,2001,Sunday,1,110
NSW,Oct,2001,Sunday,1,60
Vic,Oct,2001,Friday,1,100
Vic,Oct,2001,Saturday,1,100
SA,Oct,2001,Monday,1,60
Vic,Oct,2001,Wednesday,1,80
Qld,Oct,2001,Monday,1,100
Vic,Oct,2001,Tuesday,1,-9
Vic,Oct,2001,Friday,1,60
Qld,Oct,2001,Tuesday,1,100
Vic,Oct,2001,Thursday,1,100
SA,Oct,2001,Wednesday,1,110
WA,Oct,2001,Wednesday,1,110
NSW,Oct,2001,Thursday,1,110
NT,Oct,2001,Monday,1,-9
Vic,Oct,2001,Thursday,1,100
Vic,Oct,2001,Thursday,1,100
Qld,Oct,2001,Thursday,1,100
NSW,Oct,2001,Wednesday,1,60
Qld,Oct,2001,Thursday,1,100
Vic,Oct,2001,Friday,1,80
Qld,Oct,2001,Wednesday,1,60
NSW,Oct,2001,Thursday,2,80
Vic,Oct,2001,Thursday,1,60
NSW,Oct,2001,Monday,1,60
Vic,Oct,2001,Wednesday,1,100
SA,Oct,2001,Thursday,1,100
NSW,Oct,2001,Saturday,1,100
Qld,Oct,2001,Saturday,2,100
Qld,Oct,2001,Saturday,2,100
NSW,Oct,2001,Saturday,1,60
Qld,Oct,2001,Sunday,2,100
Qld,Oct,2001,Saturday,1,60
NSW,Oct,2001,Saturday,1,100
Vic,Oct,2001,Sunday,1,100
NSW,Oct,2001,Saturday,1,60
SA,Oct,2001,Saturday,1,110
NSW,Oct,2001,Sunday,1,100
NSW,Oct,2001,Sunday,1,60
NSW,Oct,2001,Saturday,1,100
Vic,Oct,2001,Saturday,1,-9
Vic,Oct,2001,Saturday,1,-9
NSW,Oct,2001,Saturday,1,80
Vic,Oct,2001,Thursday,1,60
Qld,Oct,2001,Monday,1,100
NSW,Oct,2001,Wednesday,1,60
Tas,Oct,2001,Friday,1,100
NSW,Oct,2001,Thursday,1,60
Vic,Oct,2001,Friday,1,60
WA,Oct,2001,Tuesday,1,110
Qld,Oct,2001,Monday,1,100
Qld,Oct,2001,Tuesday,1,100
WA,Oct,2001,Tuesday,1,90
NSW,Oct,2001,Friday,1,110
Vic,Oct,2001,Tuesday,1,70
Qld,Oct,2001,Wednesday,1,80
Qld,Oct,2001,Friday,1,100
WA,Oct,2001,Monday,1,60
NSW,Oct,2001,Wednesday,1,100
WA,Oct,2001,Wednesday,1,110
Qld,Oct,2001,Friday,1,110
Tas,Oct,2001,Tuesday,1,110
NSW,Oct,2001,Tuesday,1,60
Tas,Oct,2001,Wednesday,1,80
Vic,Oct,2001,Wednesday,1,-9
NSW,Oct,2001,Thursday,1,80
Vic,Oct,2001,Wednesday,1,80
NSW,Oct,2001,Tuesday,1,50
NSW,Oct,2001,Monday,1,100
WA,Oct,2001,Friday,1,60
NSW,Oct,2001,Thursday,1,60
WA,Oct,2001,Friday,1,110
Vic,Oct,2001,Monday,1,60
SA,Oct,2001,Friday,2,110
WA,Oct,2001,Thursday,1,90
Qld,Oct,2001,Thursday,1,100
Vic,Oct,2001,Wednesday,1,100
Vic,Oct,2001,Monday,1,100
Qld,Oct,2001,Thursday,1,60
Vic,Oct,2001,Monday,4,60
NSW,Oct,2001,Friday,1,60
Vic,Oct,2001,Tuesday,1,80
Vic,Oct,2001,Monday,1,60
Vic,Oct,2001,Friday,1,80
Qld,Oct,2001,Monday,1,100
SA,Oct,2001,Monday,1,110
Qld,Oct,2001,Thursday,1,100
Qld,Oct,2001,Friday,1,80
NSW,Oct,2001,Tuesday,1,70
NSW,Oct,2001,Monday,1,50
NSW,Oct,2001,Thursday,1,100
Vic,Oct,2001,Friday,1,100
Qld,Oct,2001,Thursday,1,80
SA,Oct,2001,Monday,1,60
SA,Oct,2001,Wednesday,1,60
Vic,Oct,2001,Saturday,1,-9
NSW,Oct,2001,Friday,1,80
Qld,Oct,2001,Saturday,1,100
Vic,Oct,2001,Friday,1,60
Qld,Oct,2001,Saturday,1,60
NT,Oct,2001,Sunday,1,70
Qld,Oct,2001,Saturday,1,100
Qld,Oct,2001,Saturday,1,60
Qld,Oct,2001,Saturday,1,60
Vic,Oct,2001,Sunday,1,60
NSW,Oct,2001,Friday,1,90
Vic,Oct,2001,Tuesday,1,60
Qld,Oct,2001,Wednesday,1,70
NSW,Oct,2001,Sunday,1,60
Vic,Oct,2001,Sunday,1,80
NSW,Oct,2001,Thursday,1,60
SA,Oct,2001,Tuesday,1,60
Vic,Oct,2001,Wednesday,1,50
NSW,Oct,2001,Friday,1,70
Vic,Oct,2001,Wednesday,1,70
NSW,Oct,2001,Monday,1,60
NSW,Oct,2001,Saturday,1,70
Qld,Sep,2001,Saturday,1,80
Qld,Sep,2001,Friday,1,100
Vic,Sep,2001,Saturday,1,100
NSW,Sep,2001,Sunday,1,100
ACT,Sep,2001,Saturday,1,-9
Qld,Sep,2001,Thursday,1,100
NSW,Sep,2001,Wednesday,2,60
Qld,Sep,2001,Saturday,1,100
NSW,Sep,2001,Saturday,1,60
Qld,Sep,2001,Saturday,1,90
Vic,Sep,2001,Friday,1,100
SA,Sep,2001,Sunday,1,110
NSW,Sep,2001,Sunday,1,100
WA,Sep,2001,Sunday,1,110
NSW,Sep,2001,Saturday,1,100
Qld,Sep,2001,Friday,1,100
WA,Sep,2001,Friday,1,110
Vic,Sep,2001,Sunday,1,110
Qld,Sep,2001,Friday,1,60
WA,Sep,2001,Sunday,1,60
NSW,Sep,2001,Sunday,1,70
NT,Sep,2001,Saturday,2,-9
Vic,Sep,2001,Sunday,1,70
Vic,Sep,2001,Saturday,1,-9
NT,Sep,2001,Friday,1,-9
Qld,Sep,2001,Saturday,1,80
Qld,Sep,2001,Saturday,1,100
NSW,Sep,2001,Saturday,1,100
NSW,Sep,2001,Saturday,1,100
SA,Sep,2001,Saturday,1,60
Vic,Sep,2001,Sunday,1,80
WA,Sep,2001,Saturday,1,110
NSW,Sep,2001,Sunday,1,80
SA,Sep,2001,Wednesday,1,110
SA,Sep,2001,Tuesday,1,100
Qld,Sep,2001,Wednesday,2,100
Vic,Sep,2001,Monday,1,100
NSW,Sep,2001,Tuesday,1,100
NSW,Sep,2001,Wednesday,2,100
WA,Sep,2001,Thursday,1,110
Qld,Sep,2001,Wednesday,2,100
SA,Sep,2001,Wednesday,1,110
SA,Sep,2001,Monday,1,60
WA,Sep,2001,Thursday,1,70
Vic,Sep,2001,Thursday,1,80
Vic,Sep,2001,Thursday,1,100
NSW,Sep,2001,Tuesday,1,100
Vic,Sep,2001,Thursday,1,100
Vic,Sep,2001,Monday,1,80
Vic,Sep,2001,Thursday,1,100
Tas,Sep,2001,Saturday,1,100
WA,Sep,2001,Sunday,1,110
Qld,Sep,2001,Sunday,1,100
SA,Sep,2001,Saturday,1,100
NSW,Sep,2001,Sunday,1,60
NSW,Sep,2001,Saturday,1,100
Vic,Sep,2001,Sunday,1,80
Qld,Sep,2001,Sunday,3,100
NSW,Sep,2001,Saturday,1,110
NT,Sep,2001,Saturday,1,-9
SA,Sep,2001,Saturday,1,110
Vic,Sep,2001,Sunday,1,100
NSW,Sep,2001,Sunday,1,70
Tas,Sep,2001,Saturday,1,100
WA,Sep,2001,Sunday,1,90
WA,Sep,2001,Saturday,1,60
WA,Sep,2001,Saturday,1,110
NSW,Sep,2001,Tuesday,1,50
Vic,Sep,2001,Monday,2,-9
SA,Sep,2001,Friday,1,110
Qld,Sep,2001,Monday,1,60
Vic,Sep,2001,Tuesday,1,100
Qld,Sep,2001,Tuesday,1,70
Vic,Sep,2001,Wednesday,1,100
NSW,Sep,2001,Wednesday,1,110
NSW,Sep,2001,Wednesday,1,100
Qld,Sep,2001,Monday,1,100
SA,Sep,2001,Wednesday,1,100
NSW,Sep,2001,Monday,1,60
NSW,Sep,2001,Friday,1,100
SA,Sep,2001,Monday,1,110
NSW,Sep,2001,Thursday,1,110
Qld,Sep,2001,Tuesday,2,100
NT,Sep,2001,Thursday,1,-9
Qld,Sep,2001,Thursday,1,70
Qld,Sep,2001,Thursday,1,110
NSW,Sep,2001,Thursday,1,60
Vic,Sep,2001,Friday,1,110
Vic,Sep,2001,Wednesday,1,60
Qld,Sep,2001,Monday,1,100
Vic,Sep,2001,Wednesday,1,100
Qld,Sep,2001,Friday,1,100
Qld,Sep,2001,Monday,1,60
Vic,Sep,2001,Tuesday,1,50
Vic,Sep,2001,Tuesday,1,100
NSW,Sep,2001,Thursday,1,100
NSW,Sep,2001,Monday,1,80
Qld,Sep,2001,Friday,1,80
SA,Sep,2001,Friday,1,100
NSW,Sep,2001,Thursday,1,110
Qld,Sep,2001,Monday,1,100
NSW,Sep,2001,Thursday,1,60
NSW,Sep,2001,Friday,1,100
Vic,Sep,2001,Tuesday,1,80
NSW,Sep,2001,Friday,1,100
Vic,Sep,2001,Friday,1,50
Vic,Sep,2001,Friday,1,70
Vic,Sep,2001,Saturday,1,80
Vic,Sep,2001,Friday,1,60
Qld,Sep,2001,Saturday,1,60
NSW,Sep,2001,Saturday,1,50
Vic,Sep,2001,Saturday,1,-9
WA,Sep,2001,Friday,1,70
NSW,Sep,2001,Sunday,1,60
Qld,Sep,2001,Saturday,1,60
NSW,Sep,2001,Saturday,1,60
Tas,Sep,2001,Friday,1,110
Vic,Sep,2001,Thursday,1,-9
WA,Sep,2001,Thursday,1,60
ACT,Sep,2001,Thursday,1,-9
WA,Sep,2001,Monday,1,60
Vic,Sep,2001,Wednesday,1,-9
Tas,Sep,2001,Friday,1,60
Vic,Sep,2001,Saturday,1,80
NSW,Sep,2001,Saturday,1,60
Vic,Sep,2001,Saturday,1,60
Vic,Sep,2001,Friday,1,-9
SA,Sep,2001,Monday,1,60
Tas,Sep,2001,Monday,1,60
Qld,Sep,2001,Wednesday,1,70
SA,Sep,2001,Friday,1,60
Vic,Sep,2001,Wednesday,1,-9
Qld,Sep,2001,Tuesday,1,60
Qld,Sep,2001,Sunday,1,60
NT,Aug,2001,Saturday,1,-9
Vic,Aug,2001,Saturday,1,100
NSW,Aug,2001,Sunday,1,100
Tas,Aug,2001,Saturday,1,40
Qld,Aug,2001,Saturday,1,50
Qld,Aug,2001,Sunday,1,50
WA,Aug,2001,Sunday,2,110
Vic,Aug,2001,Saturday,1,-9
NSW,Aug,2001,Sunday,1,60
NSW,Aug,2001,Thursday,1,60
SA,Aug,2001,Thursday,1,60
SA,Aug,2001,Thursday,1,60
SA,Aug,2001,Sunday,2,90
WA,Aug,2001,Sunday,1,60
NSW,Aug,2001,Saturday,1,80
Vic,Aug,2001,Saturday,1,80
Vic,Aug,2001,Sunday,1,60
Qld,Aug,2001,Saturday,1,60
WA,Aug,2001,Friday,1,60
SA,Aug,2001,Sunday,1,60
SA,Aug,2001,Saturday,1,60
NSW,Aug,2001,Sunday,1,100
NSW,Aug,2001,Sunday,1,60
WA,Aug,2001,Saturday,2,110
SA,Aug,2001,Saturday,1,60
ACT,Aug,2001,Friday,1,-9
NSW,Aug,2001,Friday,1,80
NSW,Aug,2001,Sunday,1,100
NSW,Aug,2001,Saturday,1,100
Qld,Aug,2001,Friday,1,60
Vic,Aug,2001,Monday,2,100
Vic,Aug,2001,Saturday,1,80
NSW,Aug,2001,Saturday,1,60
SA,Aug,2001,Friday,1,110
WA,Aug,2001,Sunday,1,110
Vic,Aug,2001,Friday,1,80
NSW,Aug,2001,Friday,1,80
NSW,Aug,2001,Wednesday,1,100
Vic,Aug,2001,Friday,1,100
NSW,Aug,2001,Wednesday,1,110
SA,Aug,2001,Tuesday,1,80
NSW,Aug,2001,Tuesday,1,100
NSW,Aug,2001,Friday,1,100
Vic,Aug,2001,Thursday,1,80
NSW,Aug,2001,Wednesday,2,100
NSW,Aug,2001,Wednesday,1,60
NSW,Aug,2001,Monday,1,100
Vic,Aug,2001,Thursday,1,100
NSW,Aug,2001,Thursday,1,100
Vic,Aug,2001,Friday,1,60
Qld,Aug,2001,Tuesday,1,100
Qld,Aug,2001,Wednesday,3,100
NSW,Aug,2001,Friday,1,70
Vic,Aug,2001,Thursday,1,80
NSW,Aug,2001,Thursday,1,80
NSW,Aug,2001,Saturday,2,100
NSW,Aug,2001,Saturday,1,60
WA,Aug,2001,Sunday,1,110
Vic,Aug,2001,Saturday,1,100
Qld,Aug,2001,Sunday,1,110
NSW,Aug,2001,Sunday,1,90
Vic,Aug,2001,Sunday,1,100
Vic,Aug,2001,Saturday,1,100
Qld,Aug,2001,Saturday,1,100
Qld,Aug,2001,Saturday,1,100
Vic,Aug,2001,Saturday,1,100
Qld,Aug,2001,Saturday,1,100
Vic,Aug,2001,Sunday,1,-9
NT,Aug,2001,Saturday,1,-9
Qld,Aug,2001,Sunday,2,100
NSW,Aug,2001,Saturday,1,90
Vic,Aug,2001,Sunday,1,100
NT,Aug,2001,Saturday,1,-9
Qld,Aug,2001,Saturday,1,80
Vic,Aug,2001,Wednesday,2,90
SA,Aug,2001,Friday,1,80
NSW,Aug,2001,Tuesday,1,80
NSW,Aug,2001,Wednesday,1,100
NSW,Aug,2001,Monday,1,50
SA,Aug,2001,Tuesday,1,100
NSW,Aug,2001,Friday,1,50
Vic,Aug,2001,Tuesday,1,100
Vic,Aug,2001,Wednesday,1,70
Tas,Aug,2001,Friday,1,80
Vic,Aug,2001,Thursday,1,100
NSW,Aug,2001,Friday,1,60
Qld,Aug,2001,Friday,1,60
Vic,Aug,2001,Tuesday,2,60
NSW,Aug,2001,Tuesday,1,100
NSW,Aug,2001,Wednesday,1,60
NT,Aug,2001,Friday,1,80
NSW,Aug,2001,Monday,1,60
NSW,Aug,2001,Tuesday,2,60
NSW,Aug,2001,Monday,1,110
NSW,Aug,2001,Wednesday,2,110
Vic,Aug,2001,Friday,1,-9
Vic,Aug,2001,Monday,2,-9
NSW,Aug,2001,Thursday,1,100
WA,Aug,2001,Monday,1,110
NSW,Aug,2001,Wednesday,1,70
NSW,Aug,2001,Monday,1,80
Qld,Aug,2001,Friday,1,70
Vic,Aug,2001,Wednesday,1,100
ACT,Aug,2001,Thursday,1,-9
Qld,Aug,2001,Monday,1,80
NSW,Aug,2001,Monday,1,60
NSW,Aug,2001,Tuesday,3,70
SA,Aug,2001,Thursday,1,60
SA,Aug,2001,Wednesday,1,60
NSW,Aug,2001,Wednesday,1,80
WA,Aug,2001,Tuesday,1,60
Vic,Aug,2001,Sunday,1,-9
WA,Aug,2001,Saturday,1,90
SA,Aug,2001,Saturday,1,60
Vic,Aug,2001,Sunday,1,-9
Qld,Aug,2001,Saturday,1,100
NSW,Aug,2001,Saturday,1,60
NT,Aug,2001,Tuesday,1,100
Vic,Aug,2001,Wednesday,1,50
Vic,Aug,2001,Thursday,1,-9
Qld,Aug,2001,Saturday,1,100
Tas,Aug,2001,Friday,1,60
NSW,Aug,2001,Friday,1,60
Tas,Aug,2001,Thursday,1,60
WA,Aug,2001,Friday,1,60
Qld,Aug,2001,Thursday,1,60
SA,Aug,2001,Monday,1,60
Vic,Aug,2001,Tuesday,1,70
NSW,Aug,2001,Friday,1,40
Qld,Aug,2001,Tuesday,1,60
Vic,Aug,2001,Tuesday,1,60
Vic,Aug,2001,Monday,1,60
Qld,Jul,2001,Saturday,1,40
Vic,Jul,2001,Saturday,1,50
NSW,Jul,2001,Saturday,1,100
Qld,Jul,2001,Sunday,1,100
Vic,Jul,2001,Sunday,1,100
Vic,Jul,2001,Friday,1,80
Vic,Jul,2001,Saturday,2,70
NSW,Jul,2001,Sunday,1,60
SA,Jul,2001,Saturday,1,110
WA,Jul,2001,Saturday,1,60
SA,Jul,2001,Sunday,1,60
Qld,Jul,2001,Friday,1,60
Tas,Jul,2001,Sunday,1,40
NSW,Jul,2001,Friday,1,50
WA,Jul,2001,Sunday,1,70
NSW,Jul,2001,Saturday,1,70
Qld,Jul,2001,Friday,1,100
Vic,Jul,2001,Sunday,1,60
Vic,Jul,2001,Sunday,1,60
NSW,Jul,2001,Friday,1,110
NSW,Jul,2001,Sunday,1,100
Vic,Jul,2001,Saturday,1,100
WA,Jul,2001,Saturday,1,70
Vic,Jul,2001,Sunday,2,-9
Vic,Jul,2001,Saturday,2,100
WA,Jul,2001,Friday,1,60
Vic,Jul,2001,Sunday,1,60
Qld,Jul,2001,Monday,1,60
WA,Jul,2001,Saturday,1,110
Qld,Jul,2001,Thursday,1,60
NSW,Jul,2001,Monday,1,60
WA,Jul,2001,Thursday,1,110
NSW,Jul,2001,Thursday,1,60
Vic,Jul,2001,Monday,1,60
Qld,Jul,2001,Monday,1,100
NSW,Jul,2001,Tuesday,1,100
WA,Jul,2001,Wednesday,1,60
Qld,Jul,2001,Thursday,2,70
NSW,Jul,2001,Wednesday,1,110
ACT,Jul,2001,Friday,1,-9
Qld,Jul,2001,Tuesday,1,100
NSW,Jul,2001,Thursday,1,60
NSW,Jul,2001,Friday,1,100
WA,Jul,2001,Tuesday,2,70
Qld,Jul,2001,Wednesday,1,110
Vic,Jul,2001,Thursday,1,60
Qld,Jul,2001,Tuesday,1,80
Qld,Jul,2001,Tuesday,1,60
NSW,Jul,2001,Thursday,1,60
NSW,Jul,2001,Thursday,1,100
Qld,Jul,2001,Sunday,1,60
Qld,Jul,2001,Saturday,1,100
NSW,Jul,2001,Saturday,1,100
Vic,Jul,2001,Sunday,1,100
Qld,Jul,2001,Saturday,1,80
NSW,Jul,2001,Sunday,1,60
NSW,Jul,2001,Sunday,1,100
Vic,Jul,2001,Sunday,1,70
Qld,Jul,2001,Saturday,1,80
NSW,Jul,2001,Saturday,1,110
NSW,Jul,2001,Saturday,1,100
NSW,Jul,2001,Saturday,1,100
NSW,Jul,2001,Sunday,1,60
NSW,Jul,2001,Sunday,1,110
Qld,Jul,2001,Saturday,1,100
NSW,Jul,2001,Saturday,1,80
Vic,Jul,2001,Saturday,1,100
Vic,Jul,2001,Sunday,1,100
WA,Jul,2001,Sunday,1,80
Vic,Jul,2001,Saturday,1,60
Qld,Jul,2001,Saturday,1,100
Qld,Jul,2001,Sunday,2,100
Qld,Jul,2001,Thursday,1,50
NSW,Jul,2001,Wednesday,2,110
WA,Jul,2001,Monday,1,110
Qld,Jul,2001,Tuesday,1,110
SA,Jul,2001,Tuesday,1,60
Vic,Jul,2001,Wednesday,1,100
WA,Jul,2001,Tuesday,1,80
Vic,Jul,2001,Monday,1,100
Vic,Jul,2001,Thursday,1,100
Qld,Jul,2001,Wednesday,1,40
NSW,Jul,2001,Monday,1,60
NSW,Jul,2001,Friday,1,100
NSW,Jul,2001,Wednesday,1,80
NSW,Jul,2001,Monday,1,100
NSW,Jul,2001,Tuesday,1,70
Qld,Jul,2001,Thursday,1,100
Qld,Jul,2001,Monday,1,100
Qld,Jul,2001,Friday,1,60
NSW,Jul,2001,Friday,1,70
WA,Jul,2001,Thursday,1,100
SA,Jul,2001,Tuesday,2,110
SA,Jul,2001,Friday,1,110
Vic,Jul,2001,Friday,1,50
Tas,Jul,2001,Thursday,1,100
NSW,Jul,2001,Monday,1,60
Qld,Jul,2001,Friday,1,100
Qld,Jul,2001,Friday,1,100
WA,Jul,2001,Monday,1,60
Vic,Jul,2001,Wednesday,1,60
Qld,Jul,2001,Friday,1,100
WA,Jul,2001,Tuesday,1,110
NSW,Jul,2001,Tuesday,1,80
Vic,Jul,2001,Monday,1,80
NSW,Jul,2001,Tuesday,1,100
SA,Jul,2001,Monday,1,110
WA,Jul,2001,Wednesday,1,110
WA,Jul,2001,Thursday,1,60
Vic,Jul,2001,Friday,1,80
Qld,Jul,2001,Wednesday,1,60
NSW,Jul,2001,Monday,1,60
Vic,Jul,2001,Friday,1,90
NSW,Jul,2001,Monday,1,80
Qld,Jul,2001,Saturday,1,100
Vic,Jul,2001,Saturday,1,60
NSW,Jul,2001,Saturday,1,100
Vic,Jul,2001,Sunday,1,60
NSW,Jul,2001,Thursday,1,110
NSW,Jul,2001,Monday,1,50
